[DEBUG] 2025-05-07 15:55:39.341 [http-nio-8080-exec-4] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2025-05-07 15:55:39.343 [http-nio-8080-exec-4] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2025-05-07 15:55:39.348 [http-nio-8080-exec-4] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2025-05-07 15:55:39.368 [http-nio-8080-exec-4] Version - HHH000412: Hibernate ORM core version 5.6.15.Final
[DEBUG] 2025-05-07 15:55:39.369 [http-nio-8080-exec-4] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2025-05-07 15:55:39.548 [http-nio-8080-exec-4] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2025-05-07 15:55:39.548 [http-nio-8080-exec-4] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2025-05-07 15:55:39.551 [http-nio-8080-exec-4] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2025-05-07 15:55:39.740 [http-nio-8080-exec-4] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2025-05-07 15:55:39.753 [http-nio-8080-exec-4] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2025-05-07 15:55:39.754 [http-nio-8080-exec-4] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2025-05-07 15:55:40.763 [http-nio-8080-exec-4] TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@45ad8a62] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@44e88d94]
[DEBUG] 2025-05-07 15:55:40.803 [http-nio-8080-exec-4] Namespace - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
[DEBUG] 2025-05-07 15:55:40.814 [http-nio-8080-exec-4] AnnotationBinder - Binding entity from annotated class: roomley.entities.Task
[DEBUG] 2025-05-07 15:55:40.835 [http-nio-8080-exec-4] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2025-05-07 15:55:40.841 [http-nio-8080-exec-4] EntityBinder - Import with entity name Task
[DEBUG] 2025-05-07 15:55:40.844 [http-nio-8080-exec-4] EntityBinder - Bind entity roomley.entities.Task on table tasks
[DEBUG] 2025-05-07 15:55:40.865 [http-nio-8080-exec-4] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tasks), mappingColumn=task_id, insertable=true, updatable=true, unique=false}
[DEBUG] 2025-05-07 15:55:40.868 [http-nio-8080-exec-4] ClassLoaderAccessImpl - Not known whether passed class name [roomley.entities.Task] is safe
[DEBUG] 2025-05-07 15:55:40.868 [http-nio-8080-exec-4] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : roomley.entities.Task
[DEBUG] 2025-05-07 15:55:40.868 [http-nio-8080-exec-4] PropertyBinder - MetadataSourceProcessor property taskId with lazy=false
[DEBUG] 2025-05-07 15:55:40.869 [http-nio-8080-exec-4] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [roomley.entities.Task:taskId]
[DEBUG] 2025-05-07 15:55:40.871 [http-nio-8080-exec-4] SimpleValueBinder - building SimpleValue for taskId
[DEBUG] 2025-05-07 15:55:40.873 [http-nio-8080-exec-4] PropertyBinder - Building property taskId
[DEBUG] 2025-05-07 15:55:40.877 [http-nio-8080-exec-4] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(task_id)]), taskId, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2025-05-07 15:55:40.878 [http-nio-8080-exec-4] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tasks), mappingColumn=task_description, insertable=true, updatable=true, unique=false}
[DEBUG] 2025-05-07 15:55:40.878 [http-nio-8080-exec-4] PropertyBinder - MetadataSourceProcessor property taskDescription with lazy=false
[DEBUG] 2025-05-07 15:55:40.878 [http-nio-8080-exec-4] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [roomley.entities.Task:taskDescription]
[DEBUG] 2025-05-07 15:55:40.878 [http-nio-8080-exec-4] SimpleValueBinder - building SimpleValue for taskDescription
[DEBUG] 2025-05-07 15:55:40.878 [http-nio-8080-exec-4] PropertyBinder - Building property taskDescription
[DEBUG] 2025-05-07 15:55:40.878 [http-nio-8080-exec-4] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tasks), mappingColumn=task_difficulty, insertable=true, updatable=true, unique=false}
[DEBUG] 2025-05-07 15:55:40.878 [http-nio-8080-exec-4] PropertyBinder - MetadataSourceProcessor property taskDifficulty with lazy=false
[DEBUG] 2025-05-07 15:55:40.878 [http-nio-8080-exec-4] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [roomley.entities.Task:taskDifficulty]
[DEBUG] 2025-05-07 15:55:40.878 [http-nio-8080-exec-4] SimpleValueBinder - building SimpleValue for taskDifficulty
[DEBUG] 2025-05-07 15:55:40.878 [http-nio-8080-exec-4] PropertyBinder - Building property taskDifficulty
[DEBUG] 2025-05-07 15:55:40.878 [http-nio-8080-exec-4] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tasks), mappingColumn=task_name, insertable=true, updatable=true, unique=false}
[DEBUG] 2025-05-07 15:55:40.878 [http-nio-8080-exec-4] PropertyBinder - MetadataSourceProcessor property taskName with lazy=false
[DEBUG] 2025-05-07 15:55:40.878 [http-nio-8080-exec-4] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [roomley.entities.Task:taskName]
[DEBUG] 2025-05-07 15:55:40.878 [http-nio-8080-exec-4] SimpleValueBinder - building SimpleValue for taskName
[DEBUG] 2025-05-07 15:55:40.878 [http-nio-8080-exec-4] PropertyBinder - Building property taskName
[DEBUG] 2025-05-07 15:55:40.879 [http-nio-8080-exec-4] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tasks), mappingColumn=status, insertable=true, updatable=true, unique=false}
[DEBUG] 2025-05-07 15:55:40.879 [http-nio-8080-exec-4] PropertyBinder - MetadataSourceProcessor property taskStatus with lazy=false
[DEBUG] 2025-05-07 15:55:40.879 [http-nio-8080-exec-4] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [roomley.entities.Task:taskStatus]
[DEBUG] 2025-05-07 15:55:40.879 [http-nio-8080-exec-4] SimpleValueBinder - building SimpleValue for taskStatus
[DEBUG] 2025-05-07 15:55:40.879 [http-nio-8080-exec-4] PropertyBinder - Building property taskStatus
[DEBUG] 2025-05-07 15:55:40.879 [http-nio-8080-exec-4] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='user_id', referencedColumn='', mappedBy=''}
[DEBUG] 2025-05-07 15:55:40.881 [http-nio-8080-exec-4] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tasks), mappingColumn=user, insertable=true, updatable=true, unique=false}
[DEBUG] 2025-05-07 15:55:40.884 [http-nio-8080-exec-4] PropertyBinder - Building property user
[DEBUG] 2025-05-07 15:55:40.889 [http-nio-8080-exec-4] AnnotationBinder - Binding entity from annotated class: roomley.entities.User
[DEBUG] 2025-05-07 15:55:40.889 [http-nio-8080-exec-4] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2025-05-07 15:55:40.889 [http-nio-8080-exec-4] EntityBinder - Import with entity name User
[DEBUG] 2025-05-07 15:55:40.889 [http-nio-8080-exec-4] EntityBinder - Bind entity roomley.entities.User on table users
[DEBUG] 2025-05-07 15:55:40.891 [http-nio-8080-exec-4] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=user_id, insertable=true, updatable=true, unique=false}
[DEBUG] 2025-05-07 15:55:40.891 [http-nio-8080-exec-4] ClassLoaderAccessImpl - Not known whether passed class name [roomley.entities.User] is safe
[DEBUG] 2025-05-07 15:55:40.891 [http-nio-8080-exec-4] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : roomley.entities.User
[DEBUG] 2025-05-07 15:55:40.891 [http-nio-8080-exec-4] PropertyBinder - MetadataSourceProcessor property id with lazy=false
[DEBUG] 2025-05-07 15:55:40.891 [http-nio-8080-exec-4] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [roomley.entities.User:id]
[DEBUG] 2025-05-07 15:55:40.891 [http-nio-8080-exec-4] SimpleValueBinder - building SimpleValue for id
[DEBUG] 2025-05-07 15:55:40.891 [http-nio-8080-exec-4] PropertyBinder - Building property id
[DEBUG] 2025-05-07 15:55:40.891 [http-nio-8080-exec-4] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(user_id)]), id, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2025-05-07 15:55:40.891 [http-nio-8080-exec-4] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=cognito_sub, insertable=true, updatable=true, unique=false}
[DEBUG] 2025-05-07 15:55:40.891 [http-nio-8080-exec-4] PropertyBinder - MetadataSourceProcessor property cognito_sub with lazy=false
[DEBUG] 2025-05-07 15:55:40.891 [http-nio-8080-exec-4] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [roomley.entities.User:cognito_sub]
[DEBUG] 2025-05-07 15:55:40.891 [http-nio-8080-exec-4] SimpleValueBinder - building SimpleValue for cognito_sub
[DEBUG] 2025-05-07 15:55:40.891 [http-nio-8080-exec-4] PropertyBinder - Building property cognito_sub
[DEBUG] 2025-05-07 15:55:40.891 [http-nio-8080-exec-4] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=created_at, insertable=true, updatable=true, unique=false}
[DEBUG] 2025-05-07 15:55:40.891 [http-nio-8080-exec-4] PropertyBinder - MetadataSourceProcessor property created_at with lazy=false
[DEBUG] 2025-05-07 15:55:40.891 [http-nio-8080-exec-4] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [roomley.entities.User:created_at]
[DEBUG] 2025-05-07 15:55:40.891 [http-nio-8080-exec-4] SimpleValueBinder - building SimpleValue for created_at
[DEBUG] 2025-05-07 15:55:40.891 [http-nio-8080-exec-4] PropertyBinder - Building property created_at
[DEBUG] 2025-05-07 15:55:40.892 [http-nio-8080-exec-4] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=email, insertable=true, updatable=true, unique=false}
[DEBUG] 2025-05-07 15:55:40.892 [http-nio-8080-exec-4] PropertyBinder - MetadataSourceProcessor property email with lazy=false
[DEBUG] 2025-05-07 15:55:40.892 [http-nio-8080-exec-4] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [roomley.entities.User:email]
[DEBUG] 2025-05-07 15:55:40.892 [http-nio-8080-exec-4] SimpleValueBinder - building SimpleValue for email
[DEBUG] 2025-05-07 15:55:40.892 [http-nio-8080-exec-4] PropertyBinder - Building property email
[DEBUG] 2025-05-07 15:55:40.892 [http-nio-8080-exec-4] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=last_login, insertable=true, updatable=true, unique=false}
[DEBUG] 2025-05-07 15:55:40.892 [http-nio-8080-exec-4] PropertyBinder - MetadataSourceProcessor property last_login with lazy=false
[DEBUG] 2025-05-07 15:55:40.892 [http-nio-8080-exec-4] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [roomley.entities.User:last_login]
[DEBUG] 2025-05-07 15:55:40.892 [http-nio-8080-exec-4] SimpleValueBinder - building SimpleValue for last_login
[DEBUG] 2025-05-07 15:55:40.892 [http-nio-8080-exec-4] PropertyBinder - Building property last_login
[DEBUG] 2025-05-07 15:55:40.892 [http-nio-8080-exec-4] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=role, insertable=true, updatable=true, unique=false}
[DEBUG] 2025-05-07 15:55:40.892 [http-nio-8080-exec-4] PropertyBinder - MetadataSourceProcessor property role with lazy=false
[DEBUG] 2025-05-07 15:55:40.892 [http-nio-8080-exec-4] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [roomley.entities.User:role]
[DEBUG] 2025-05-07 15:55:40.892 [http-nio-8080-exec-4] SimpleValueBinder - building SimpleValue for role
[DEBUG] 2025-05-07 15:55:40.892 [http-nio-8080-exec-4] PropertyBinder - Building property role
[DEBUG] 2025-05-07 15:55:40.892 [http-nio-8080-exec-4] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='user'}
[DEBUG] 2025-05-07 15:55:40.892 [http-nio-8080-exec-4] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=task, insertable=true, updatable=true, unique=false}
[DEBUG] 2025-05-07 15:55:40.893 [http-nio-8080-exec-4] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=null, insertable=true, updatable=true, unique=false}
[DEBUG] 2025-05-07 15:55:40.900 [http-nio-8080-exec-4] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=element, insertable=true, updatable=true, unique=false}
[DEBUG] 2025-05-07 15:55:40.901 [http-nio-8080-exec-4] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=task_KEY, insertable=true, updatable=true, unique=false}
[DEBUG] 2025-05-07 15:55:40.901 [http-nio-8080-exec-4] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='task_KEY', referencedColumn='null', mappedBy='null'}
[DEBUG] 2025-05-07 15:55:40.902 [http-nio-8080-exec-4] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='user'}
[DEBUG] 2025-05-07 15:55:40.902 [http-nio-8080-exec-4] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='user'}
[DEBUG] 2025-05-07 15:55:40.902 [http-nio-8080-exec-4] CollectionBinder - Collection role: roomley.entities.User.task
[DEBUG] 2025-05-07 15:55:40.904 [http-nio-8080-exec-4] PropertyBinder - Building property task
[DEBUG] 2025-05-07 15:55:40.904 [http-nio-8080-exec-4] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=username, insertable=true, updatable=true, unique=false}
[DEBUG] 2025-05-07 15:55:40.904 [http-nio-8080-exec-4] PropertyBinder - MetadataSourceProcessor property username with lazy=false
[DEBUG] 2025-05-07 15:55:40.904 [http-nio-8080-exec-4] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [roomley.entities.User:username]
[DEBUG] 2025-05-07 15:55:40.904 [http-nio-8080-exec-4] SimpleValueBinder - building SimpleValue for username
[DEBUG] 2025-05-07 15:55:40.904 [http-nio-8080-exec-4] PropertyBinder - Building property username
[DEBUG] 2025-05-07 15:55:40.905 [http-nio-8080-exec-4] SimpleValueBinder - Starting fillSimpleValue for taskId
[DEBUG] 2025-05-07 15:55:40.905 [http-nio-8080-exec-4] SimpleValueBinder - Starting fillSimpleValue for taskDescription
[DEBUG] 2025-05-07 15:55:40.905 [http-nio-8080-exec-4] SimpleValueBinder - Starting fillSimpleValue for taskDifficulty
[DEBUG] 2025-05-07 15:55:40.905 [http-nio-8080-exec-4] SimpleValueBinder - Starting fillSimpleValue for taskName
[DEBUG] 2025-05-07 15:55:40.905 [http-nio-8080-exec-4] SimpleValueBinder - Starting fillSimpleValue for taskStatus
[DEBUG] 2025-05-07 15:55:40.905 [http-nio-8080-exec-4] SimpleValueBinder - Starting fillSimpleValue for id
[DEBUG] 2025-05-07 15:55:40.905 [http-nio-8080-exec-4] SimpleValueBinder - Starting fillSimpleValue for cognito_sub
[DEBUG] 2025-05-07 15:55:40.905 [http-nio-8080-exec-4] SimpleValueBinder - Starting fillSimpleValue for created_at
[DEBUG] 2025-05-07 15:55:40.906 [http-nio-8080-exec-4] SimpleValueBinder - Starting fillSimpleValue for email
[DEBUG] 2025-05-07 15:55:40.906 [http-nio-8080-exec-4] SimpleValueBinder - Starting fillSimpleValue for last_login
[DEBUG] 2025-05-07 15:55:40.906 [http-nio-8080-exec-4] SimpleValueBinder - Starting fillSimpleValue for role
[DEBUG] 2025-05-07 15:55:40.906 [http-nio-8080-exec-4] SimpleValueBinder - Starting fillSimpleValue for username
[DEBUG] 2025-05-07 15:55:40.910 [http-nio-8080-exec-4] PrimaryKey - Forcing column [task_id] to be non-null as it is part of the primary key for table [tasks]
[DEBUG] 2025-05-07 15:55:40.910 [http-nio-8080-exec-4] PrimaryKey - Forcing column [user_id] to be non-null as it is part of the primary key for table [users]
[DEBUG] 2025-05-07 15:55:40.910 [http-nio-8080-exec-4] CollectionSecondPass - Second pass for collection: roomley.entities.User.task
[DEBUG] 2025-05-07 15:55:40.910 [http-nio-8080-exec-4] CollectionBinder - Binding a OneToMany: roomley.entities.User.task through a foreign key
[DEBUG] 2025-05-07 15:55:40.911 [http-nio-8080-exec-4] CollectionBinder - Mapping collection: roomley.entities.User.task -> tasks
[DEBUG] 2025-05-07 15:55:40.912 [http-nio-8080-exec-4] TableBinder - Retrieving property roomley.entities.Task.user
[DEBUG] 2025-05-07 15:55:40.912 [http-nio-8080-exec-4] CollectionSecondPass - Mapped collection key: user_id, one-to-many: roomley.entities.Task
[DEBUG] 2025-05-07 15:55:40.913 [http-nio-8080-exec-4] InFlightMetadataCollectorImpl - Resolving reference to class: roomley.entities.User
[DEBUG] 2025-05-07 15:55:40.915 [http-nio-8080-exec-4] InFlightMetadataCollectorImpl - Resolving reference to class: roomley.entities.User
[DEBUG] 2025-05-07 15:55:40.946 [http-nio-8080-exec-4] SessionFactoryImpl - Building session factory
[DEBUG] 2025-05-07 15:55:40.946 [http-nio-8080-exec-4] Settings - SessionFactory name : null
[DEBUG] 2025-05-07 15:55:40.946 [http-nio-8080-exec-4] Settings - Automatic flush during beforeCompletion(): enabled
[DEBUG] 2025-05-07 15:55:40.946 [http-nio-8080-exec-4] Settings - Automatic session close at end of transaction: disabled
[DEBUG] 2025-05-07 15:55:40.946 [http-nio-8080-exec-4] Settings - Statistics: disabled
[DEBUG] 2025-05-07 15:55:40.946 [http-nio-8080-exec-4] Settings - Deleted entity synthetic identifier rollback: disabled
[DEBUG] 2025-05-07 15:55:40.947 [http-nio-8080-exec-4] Settings - Default entity-mode: pojo
[DEBUG] 2025-05-07 15:55:40.947 [http-nio-8080-exec-4] Settings - Check Nullability in Core (should be disabled when Bean Validation is on): enabled
[DEBUG] 2025-05-07 15:55:40.947 [http-nio-8080-exec-4] Settings - Allow initialization of lazy state outside session : disabled
[DEBUG] 2025-05-07 15:55:40.947 [http-nio-8080-exec-4] Settings - Using BatchFetchStyle : LEGACY
[DEBUG] 2025-05-07 15:55:40.947 [http-nio-8080-exec-4] Settings - Default batch fetch size: -1
[DEBUG] 2025-05-07 15:55:40.947 [http-nio-8080-exec-4] Settings - Maximum outer join fetch depth: 2
[DEBUG] 2025-05-07 15:55:40.947 [http-nio-8080-exec-4] Settings - Default null ordering: NONE
[DEBUG] 2025-05-07 15:55:40.947 [http-nio-8080-exec-4] Settings - Order SQL updates by primary key: disabled
[DEBUG] 2025-05-07 15:55:40.947 [http-nio-8080-exec-4] Settings - Order SQL inserts for batching: disabled
[DEBUG] 2025-05-07 15:55:40.947 [http-nio-8080-exec-4] Settings - multi-tenancy strategy : NONE
[DEBUG] 2025-05-07 15:55:40.947 [http-nio-8080-exec-4] Settings - JTA Track by Thread: enabled
[DEBUG] 2025-05-07 15:55:40.947 [http-nio-8080-exec-4] Settings - Query language substitutions: {}
[DEBUG] 2025-05-07 15:55:40.947 [http-nio-8080-exec-4] Settings - Named query checking : enabled
[DEBUG] 2025-05-07 15:55:40.947 [http-nio-8080-exec-4] Settings - Second-level cache: disabled
[DEBUG] 2025-05-07 15:55:40.947 [http-nio-8080-exec-4] Settings - Second-level query cache: disabled
[DEBUG] 2025-05-07 15:55:40.947 [http-nio-8080-exec-4] Settings - Second-level query cache factory: null
[DEBUG] 2025-05-07 15:55:40.947 [http-nio-8080-exec-4] Settings - Second-level cache region prefix: null
[DEBUG] 2025-05-07 15:55:40.947 [http-nio-8080-exec-4] Settings - Optimize second-level cache for minimal puts: disabled
[DEBUG] 2025-05-07 15:55:40.947 [http-nio-8080-exec-4] Settings - Structured second-level cache entries: disabled
[DEBUG] 2025-05-07 15:55:40.947 [http-nio-8080-exec-4] Settings - Second-level cache direct-reference entries: disabled
[DEBUG] 2025-05-07 15:55:40.947 [http-nio-8080-exec-4] Settings - Automatic eviction of collection cache: disabled
[DEBUG] 2025-05-07 15:55:40.947 [http-nio-8080-exec-4] Settings - JDBC batch size: 15
[DEBUG] 2025-05-07 15:55:40.947 [http-nio-8080-exec-4] Settings - JDBC batch updates for versioned data: enabled
[DEBUG] 2025-05-07 15:55:40.947 [http-nio-8080-exec-4] Settings - Scrollable result sets: enabled
[DEBUG] 2025-05-07 15:55:40.947 [http-nio-8080-exec-4] Settings - Wrap result sets: disabled
[DEBUG] 2025-05-07 15:55:40.947 [http-nio-8080-exec-4] Settings - JDBC3 getGeneratedKeys(): enabled
[DEBUG] 2025-05-07 15:55:40.947 [http-nio-8080-exec-4] Settings - JDBC result set fetch size: null
[DEBUG] 2025-05-07 15:55:40.947 [http-nio-8080-exec-4] Settings - Connection release mode: AFTER_TRANSACTION
[DEBUG] 2025-05-07 15:55:40.947 [http-nio-8080-exec-4] Settings - Generate SQL with comments: disabled
[DEBUG] 2025-05-07 15:55:40.947 [http-nio-8080-exec-4] Settings - JPA compliance - query : disabled
[DEBUG] 2025-05-07 15:55:40.947 [http-nio-8080-exec-4] Settings - JPA compliance - closed-handling : disabled
[DEBUG] 2025-05-07 15:55:40.947 [http-nio-8080-exec-4] Settings - JPA compliance - lists : disabled
[DEBUG] 2025-05-07 15:55:40.947 [http-nio-8080-exec-4] Settings - JPA compliance - transactions : disabled
[DEBUG] 2025-05-07 15:55:40.990 [http-nio-8080-exec-4] SessionFactoryServiceRegistryImpl - EventListenerRegistry access via ServiceRegistry is deprecated.  Use `sessionFactory.getEventEngine().getListenerRegistry()` instead
[DEBUG] 2025-05-07 15:55:40.991 [http-nio-8080-exec-4] SessionFactoryServiceRegistryImpl - EventListenerRegistry access via ServiceRegistry is deprecated.  Use `sessionFactory.getEventEngine().getListenerRegistry()` instead
[DEBUG] 2025-05-07 15:55:41.002 [http-nio-8080-exec-4] SessionFactoryImpl - Session factory constructed with filter configurations : {}
[DEBUG] 2025-05-07 15:55:41.002 [http-nio-8080-exec-4] SessionFactoryImpl - Instantiating session factory with properties: {java.specification.version=24, sun.cpu.isalist=amd64, hibernate.c3p0.idle_test_period=3000, sun.jnu.encoding=Cp1252, hibernate.dialect=org.hibernate.dialect.MySQLDialect, hibernate.c3p0.min_size=5, java.class.path=C:\Program Files\Apache Software Foundation\Tomcat 9.0\bin\bootstrap.jar;C:\Program Files\Apache Software Foundation\Tomcat 9.0\bin\tomcat-juli.jar, java.vm.vendor=Oracle Corporation, sun.arch.data.model=64, user.variant=, java.vendor.url=https://java.oracle.com/, catalina.useNaming=true, user.timezone=America/Chicago, org.apache.el.GET_CLASSLOADER_USE_PRIVILEGED=false, java.vm.specification.version=24, os.name=Windows 10, sun.io.useCanonCaches=false, sun.java.launcher=SUN_STANDARD, user.country=US, sun.boot.library.path=C:\Users\Andrew\.jdks\openjdk-24\bin, com.sun.management.jmxremote.ssl=false, sun.java.command=org.apache.catalina.startup.Bootstrap start, com.sun.management.jmxremote=, jdk.debug=release, sun.cpu.endian=little, user.home=C:\Users\Andrew, hibernate.c3p0.max_statements=50, user.language=en, java.specification.vendor=Oracle Corporation, java.naming.factory.url.pkgs=org.apache.naming, java.version.date=2025-03-18, java.home=C:\Users\Andrew\.jdks\openjdk-24, ignore.endorsed.dirs=, file.separator=\, java.vm.compressedOopsMode=Zero based, line.separator=
